direction,threshold,precision,recall,f1,accuracy,fpr
higher_is_attack,0.05973270617425442,0.7578616352201258,0.753125,0.7554858934169278,0.61,0.9625
higher_is_attack,0.06003951308131218,0.7591424968474149,0.7525,0.7558066541117389,0.611,0.955
higher_is_attack,0.060333616930991416,0.7610619469026548,0.7525,0.7567567567567568,0.613,0.945
higher_is_attack,0.06060232824832201,0.7626742712294043,0.7521875,0.7573945877910636,0.6145,0.93625
higher_is_attack,0.0606885126568377,0.7646124523506989,0.7521875,0.758349086326402,0.6165,0.92625
higher_is_attack,0.06084792550653219,0.7662420382165606,0.751875,0.7589905362776025,0.618,0.9175
higher_is_attack,0.06100000358000398,0.7681992337164751,0.751875,0.7599494630448516,0.62,0.9075
higher_is_attack,0.06121028158813715,0.7701664532650448,0.751875,0.7609108159392789,0.622,0.8975
higher_is_attack,0.06135479504242539,0.7718228498074454,0.7515625,0.7615579480683977,0.6235,0.88875
higher_is_attack,0.0615363529548049,0.7738095238095238,0.7515625,0.7625237793278377,0.6255,0.87875
higher_is_attack,0.06169925285503268,0.7751612903225806,0.7509375,0.7628571428571429,0.6265,0.87125
higher_is_attack,0.061817453503608705,0.776843467011643,0.750625,0.7635092180546726,0.628,0.8625
higher_is_attack,0.061885203793644906,0.7778858625162127,0.7496875,0.7635264162953532,0.6285,0.85625
higher_is_attack,0.062024549696594475,0.7799089726918076,0.7496875,0.7644996813256851,0.6305,0.84625
higher_is_attack,0.062064734786748885,0.7816166883963495,0.749375,0.7651563497128271,0.632,0.8375
higher_is_attack,0.062161581441760067,0.7836601307189542,0.749375,0.7661341853035144,0.634,0.8275
higher_is_attack,0.06226656889542937,0.7853866317169069,0.7490625,0.7667946257197696,0.6355,0.81875
higher_is_attack,0.062392168264836075,0.7871222076215506,0.74875,0.7674567584881486,0.637,0.81
higher_is_attack,0.06247419847920537,0.7885375494071146,0.748125,0.7677998717126363,0.638,0.8025
higher_is_attack,0.06262677540630102,0.7902906208718626,0.7478125,0.7684649967886962,0.6395,0.79375
higher_is_attack,0.06272464562207461,0.7913907284768212,0.746875,0.7684887459807074,0.64,0.7875
higher_is_attack,0.06277505544573068,0.7934926958831341,0.746875,0.7694784288473921,0.642,0.7775
higher_is_attack,0.06285526583343744,0.7956058588548602,0.746875,0.7704706640876854,0.644,0.7675
higher_is_attack,0.06301789809018374,0.7973965287049399,0.7465625,0.7711426726920594,0.6455,0.75875
higher_is_attack,0.06310956085473299,0.7995314591700133,0.7465625,0.7721396250808016,0.6475,0.74875
higher_is_attack,0.0632248779386282,0.8013422818791947,0.74625,0.7728155339805826,0.649,0.74
higher_is_attack,0.06326578804850579,0.8034993270524899,0.74625,0.7738172391445236,0.651,0.73
higher_is_attack,0.06334210830181837,0.8046558704453441,0.7453125,0.7738481505515898,0.6515,0.72375
higher_is_attack,0.06341423716396094,0.8068335588633289,0.7453125,0.7748538011695907,0.6535,0.71375
higher_is_attack,0.06348904117196798,0.8080054274084125,0.744375,0.774886141834743,0.654,0.7075
higher_is_attack,0.06353342391550541,0.8098639455782313,0.7440625,0.7755700325732899,0.6555,0.69875
higher_is_attack,0.06358769659698009,0.8117326057298773,0.74375,0.776255707762557,0.657,0.69
higher_is_attack,0.0636728797852993,0.8132694938440492,0.743125,0.7766165904637492,0.658,0.6825
higher_is_attack,0.06375302023440599,0.8151577503429356,0.7428125,0.7773054283845651,0.6595,0.67375
higher_is_attack,0.06379455575346947,0.8170563961485557,0.7425,0.7779960707269156,0.661,0.665
higher_is_attack,0.06382534317672253,0.8186206896551724,0.741875,0.778360655737705,0.662,0.6575
higher_is_attack,0.06387397760152817,0.8208852005532503,0.741875,0.7793827971109653,0.664,0.6475
higher_is_attack,0.06392275496572256,0.8228155339805825,0.7415625,0.7800788954635108,0.6655,0.63875
higher_is_attack,0.06398237613588571,0.8240611961057024,0.740625,0.7801184990125082,0.666,0.6325
higher_is_attack,0.06404223970323801,0.8256624825662483,0.74,0.7804878048780488,0.667,0.625
higher_is_attack,0.06413661293685437,0.8265734265734266,0.73875,0.7801980198019802,0.667,0.62
higher_is_attack,0.06418838308751583,0.8285413744740533,0.7384375,0.7808988764044944,0.6685,0.61125
higher_is_attack,0.06423933457583189,0.8308720112517581,0.7384375,0.7819324950363997,0.6705,0.60125
higher_is_attack,0.06436284111440181,0.8325105782792666,0.7378125,0.7823061630218688,0.6715,0.59375
higher_is_attack,0.06441061027348041,0.8341584158415841,0.7371875,0.7826808228268082,0.6725,0.58625
higher_is_attack,0.06445652928203344,0.8358156028368794,0.7365625,0.7830564784053156,0.6735,0.57875
higher_is_attack,0.06449791141599416,0.8378378378378378,0.73625,0.7837658017298735,0.675,0.57
higher_is_attack,0.06457148506492376,0.8402282453637661,0.73625,0.7848101265822784,0.677,0.56
higher_is_attack,0.06465457975864411,0.8415593705293276,0.7353125,0.784856571047365,0.6775,0.55375
higher_is_attack,0.06469704861938953,0.8425394548063128,0.7340625,0.7845691382765531,0.6775,0.54875
higher_is_attack,0.0647683984786272,0.8442446043165468,0.7334375,0.7849498327759198,0.6785,0.54125
higher_is_attack,0.06483644461631775,0.8459595959595959,0.7328125,0.7853315472203617,0.6795,0.53375
higher_is_attack,0.06489197959005832,0.8473227206946454,0.731875,0.7853789403085177,0.68,0.5275
higher_is_attack,0.06495151114463807,0.8490566037735849,0.73125,0.7857622565480188,0.681,0.52
higher_is_attack,0.06499680483341216,0.8508005822416302,0.730625,0.7861466039004708,0.682,0.5125
higher_is_attack,0.06505462046712637,0.852919708029197,0.7303125,0.7868686868686868,0.6835,0.50375
higher_is_attack,0.06512488453090191,0.8543191800878477,0.729375,0.786918408631153,0.684,0.4975
higher_is_attack,0.06516362258791923,0.856093979441997,0.72875,0.787305874409183,0.685,0.49
higher_is_attack,0.0652101074680686,0.8575110456553755,0.7278125,0.7873563218390804,0.6855,0.48375
higher_is_attack,0.06525092566013337,0.8593057607090103,0.7271875,0.7877454299255248,0.6865,0.47625
higher_is_attack,0.06528928950428962,0.8614814814814815,0.726875,0.7884745762711864,0.688,0.4675
higher_is_attack,0.06534912262856961,0.8629271916790491,0.7259375,0.7885268160217244,0.6885,0.46125
higher_is_attack,0.06539199663698674,0.8640089418777943,0.7246875,0.7882392929979606,0.6885,0.45625
higher_is_attack,0.06543495374172927,0.8662182361733931,0.724375,0.7889720898570456,0.69,0.4475
higher_is_attack,0.06551316010206938,0.8680659670164917,0.72375,0.7893660531697342,0.691,0.44
higher_is_attack,0.06555794097483159,0.8699248120300752,0.723125,0.7897610921501707,0.692,0.4325
higher_is_attack,0.06559660399705172,0.8714177978883861,0.7221875,0.7898154477101845,0.6925,0.42625
higher_is_attack,0.06563765799999237,0.8732980332829047,0.7215625,0.7902121834360027,0.6935,0.41875
higher_is_attack,0.06566167005896568,0.8748103186646434,0.720625,0.7902673063742289,0.694,0.4125
higher_is_attack,0.06571785474568606,0.8767123287671232,0.72,0.790665751544269,0.695,0.405
higher_is_attack,0.06575482327491045,0.8778625954198473,0.71875,0.7903780068728522,0.695,0.4
higher_is_attack,0.06578542824089527,0.8801684532924962,0.7184375,0.7911218169304887,0.6965,0.39125
higher_is_attack,0.06584072162955999,0.8824884792626728,0.718125,0.791867677463818,0.698,0.3825
higher_is_attack,0.06588644903898239,0.8848228043143297,0.7178125,0.7926155969634231,0.6995,0.37375
higher_is_attack,0.06594167719036341,0.8860123647604328,0.7165625,0.7923289564616448,0.6995,0.36875
higher_is_attack,0.06601126838475466,0.887984496124031,0.7159375,0.7927335640138409,0.7005,0.36125
higher_is_attack,0.06603728055208921,0.8891912908242613,0.7146875,0.7924462924462925,0.7005,0.35625
higher_is_attack,0.06611655569821596,0.8892355694227769,0.7125,0.7911172796668979,0.699,0.355
higher_is_attack,0.06616247769445181,0.8896713615023474,0.710625,0.7901320361362058,0.698,0.3525
higher_is_attack,0.06621354760229588,0.890502354788069,0.7090625,0.7894919972164232,0.6975,0.34875
higher_is_attack,0.0662501249089837,0.8929133858267716,0.70875,0.7902439024390244,0.699,0.34
higher_is_attack,0.06627161110937596,0.8945497630331753,0.7078125,0.7903000697836706,0.6995,0.33375
higher_is_attack,0.06629633113741874,0.8969889064976229,0.7075,0.7910552061495457,0.701,0.325
higher_is_attack,0.06632785310596227,0.8990461049284578,0.706875,0.7914625612316305,0.702,0.3175
higher_is_attack,0.06637803477048874,0.8999202551834131,0.7053125,0.7908199018920813,0.7015,0.31375
higher_is_attack,0.06645227316766977,0.9,0.703125,0.7894736842105263,0.7,0.3125
higher_is_attack,0.0664799164608121,0.901685393258427,0.7021875,0.7895291637385805,0.7005,0.30625
higher_is_attack,0.06651891432702542,0.9037842190016103,0.7015625,0.7899366643209008,0.7015,0.29875
higher_is_attack,0.0665797189772129,0.9058966074313409,0.7009375,0.7903453136011276,0.7025,0.29125
higher_is_attack,0.0666421346589923,0.9084278768233387,0.700625,0.7911079745942131,0.704,0.2825
higher_is_attack,0.06670568175613881,0.9097560975609756,0.699375,0.7908127208480565,0.704,0.2775
higher_is_attack,0.06674907736480236,0.9127243066884176,0.699375,0.7919320594479831,0.706,0.2675
higher_is_attack,0.06678274359554053,0.9140752864157119,0.698125,0.7916371367824239,0.706,0.2625
higher_is_attack,0.06681795011460781,0.9158456486042693,0.6971875,0.7916962384669979,0.7065,0.25625
higher_is_attack,0.06687075839936733,0.9168039538714992,0.695625,0.7910447761194029,0.706,0.2525
higher_is_attack,0.06689862281084061,0.9181818181818182,0.694375,0.7907473309608541,0.706,0.2475
higher_is_attack,0.06694519348442554,0.9187396351575456,0.6925,0.789736279401283,0.705,0.245
higher_is_attack,0.06697198567539453,0.9197171381031614,0.6909375,0.7890792291220556,0.7045,0.24125
higher_is_attack,0.06701436636596918,0.9207011686143572,0.689375,0.7884203002144389,0.704,0.2375
higher_is_attack,0.0670443557202816,0.9221105527638191,0.688125,0.788117394416607,0.704,0.2325
higher_is_attack,0.06707093499600887,0.9222689075630253,0.6859375,0.7867383512544803,0.7025,0.23125
higher_is_attack,0.06710312370955944,0.9236930860033726,0.6846875,0.7864321608040201,0.7025,0.22625
higher_is_attack,0.06713059328496457,0.9251269035532995,0.6834375,0.7861250898634076,0.7025,0.22125
higher_is_attack,0.06715881812572479,0.9265704584040747,0.6821875,0.7858171346292296,0.7025,0.21625
higher_is_attack,0.06720370385795832,0.9275979557069847,0.680625,0.7851478010093728,0.702,0.2125
higher_is_attack,0.06725580386817455,0.9290598290598291,0.679375,0.7848375451263538,0.702,0.2075
higher_is_attack,0.06728660316765309,0.9292452830188679,0.6771875,0.7834417932031815,0.7005,0.20625
higher_is_attack,0.06732312168180943,0.9307228915662651,0.6759375,0.7831281679942071,0.7005,0.20125
higher_is_attack,0.06736129183322191,0.9322107081174439,0.6746875,0.7828136330674402,0.7005,0.19625
higher_is_attack,0.06740077251195907,0.9341421143847487,0.67375,0.7828612926652142,0.701,0.19
higher_is_attack,0.06743246372789144,0.9356521739130435,0.6725,0.7825454545454545,0.701,0.185
higher_is_attack,0.06750165300816297,0.93717277486911,0.67125,0.7822286962855062,0.701,0.18
higher_is_attack,0.0675581062734127,0.9382661996497373,0.6696875,0.7815463165572575,0.7005,0.17625
higher_is_attack,0.06762308288365602,0.9398066783831283,0.6684375,0.781227173119065,0.7005,0.17125
higher_is_attack,0.06767388343065978,0.941358024691358,0.6671875,0.7809070958302853,0.7005,0.16625
higher_is_attack,0.06775882709771394,0.9415929203539823,0.665,0.7794871794871795,0.699,0.165
higher_is_attack,0.06780798827111721,0.9431616341030196,0.66375,0.7791636096845195,0.699,0.16
higher_is_attack,0.06783604910969734,0.9442959001782532,0.6621875,0.7784717119764879,0.6985,0.15625
higher_is_attack,0.06789823554456234,0.9458855098389982,0.6609375,0.7781456953642384,0.6985,0.15125
higher_is_attack,0.06794039802998304,0.947935368043088,0.66,0.7781871775976419,0.699,0.145
higher_is_attack,0.06801286581903696,0.9477477477477477,0.6575,0.7763837638376384,0.697,0.145
higher_is_attack,0.0680407627671957,0.9489150090415913,0.6559375,0.7756836659275683,0.6965,0.14125
higher_is_attack,0.06809015441685914,0.9505444646098004,0.6546875,0.7753515914137675,0.6965,0.13625
higher_is_attack,0.06814046306908131,0.9512750455373407,0.6528125,0.7742772424017791,0.6955,0.13375
higher_is_attack,0.06818465991318226,0.9520109689213894,0.6509375,0.773199703043801,0.6945,0.13125
higher_is_attack,0.06824553556740284,0.9522935779816514,0.64875,0.7717472118959108,0.693,0.13
higher_is_attack,0.0683163086399436,0.9530386740331491,0.646875,0.77066269545793,0.692,0.1275
higher_is_attack,0.06838792015612126,0.9547134935304991,0.645625,0.7703206562266965,0.692,0.1225
higher_is_attack,0.06843413911014795,0.9559369202226345,0.6440625,0.7696041822255415,0.6915,0.11875
higher_is_attack,0.06848633143305778,0.9567039106145251,0.6421875,0.7685115931189229,0.6905,0.11625
higher_is_attack,0.06851086162030696,0.9570093457943926,0.64,0.7670411985018727,0.689,0.115
higher_is_attack,0.06857057391852141,0.9582551594746717,0.6384375,0.7663165791447862,0.6885,0.11125
higher_is_attack,0.06863186315447092,0.9580979284369114,0.6359375,0.7644628099173554,0.6865,0.11125
higher_is_attack,0.06866879569739104,0.9598298676748582,0.6346875,0.7641083521444695,0.6865,0.10625
higher_is_attack,0.06870749644190073,0.961100569259962,0.633125,0.7633760361718162,0.686,0.1025
higher_is_attack,0.06876147948205472,0.9614285714285714,0.6309375,0.7618867924528302,0.6845,0.10125
higher_is_attack,0.06880078234523535,0.9622370936902486,0.6290625,0.7607709750566893,0.6835,0.09875
higher_is_attack,0.06885133983939887,0.9625719769673704,0.626875,0.7592732778198334,0.682,0.0975
higher_is_attack,0.0688865072876215,0.964354527938343,0.625625,0.7589082638362395,0.682,0.0925
higher_is_attack,0.06894685148447752,0.9656673114119922,0.6240625,0.758162490508732,0.6815,0.08875
higher_is_attack,0.06898305039852858,0.9660194174757282,0.621875,0.7566539923954373,0.68,0.0875
higher_is_attack,0.06903038722276687,0.966374269005848,0.6196875,0.7551408987052551,0.6785,0.08625
higher_is_attack,0.06908994943648576,0.9672211350293543,0.6178125,0.7540045766590389,0.6775,0.08375
higher_is_attack,0.06916560406982898,0.9685658153241651,0.61625,0.7532467532467533,0.677,0.08
higher_is_attack,0.06919265338033438,0.9694280078895463,0.614375,0.7521040550879877,0.676,0.0775
higher_is_attack,0.06923467006534338,0.9707920792079208,0.6128125,0.7513409961685824,0.6755,0.07375
higher_is_attack,0.06926388774067163,0.9711729622266402,0.610625,0.7498081350729087,0.674,0.0725
higher_is_attack,0.06932989437133073,0.9715568862275449,0.6084375,0.7482705611068409,0.6725,0.07125
higher_is_attack,0.06939236376434564,0.9714428857715431,0.6059375,0.7463433410315627,0.6705,0.07125
higher_is_attack,0.06941982715576887,0.971830985915493,0.60375,0.7447956823438705,0.669,0.07
higher_is_attack,0.06947428096085786,0.9717171717171718,0.60125,0.7428571428571429,0.667,0.07
higher_is_attack,0.06952808102965355,0.9731237322515213,0.5996875,0.7420726991492653,0.6665,0.06625
higher_is_attack,0.06956295852363109,0.9755600814663951,0.59875,0.7420604182804028,0.667,0.06
higher_is_attack,0.06967628556489945,0.976482617586912,0.596875,0.7408844065166796,0.666,0.0575
higher_is_attack,0.06977516263723374,0.9779260780287474,0.5953125,0.7400932400932401,0.6655,0.05375
higher_is_attack,0.06980513788759708,0.9783505154639175,0.593125,0.7385214007782102,0.664,0.0525
higher_is_attack,0.06982535687834024,0.979296066252588,0.59125,0.7373343725643025,0.663,0.05
higher_is_attack,0.06987831751257181,0.9802494802494802,0.589375,0.7361436377829821,0.662,0.0475
higher_is_attack,0.06994915027916432,0.9812108559498957,0.5875,0.7349491790461298,0.661,0.045
higher_is_attack,0.0699824083596468,0.9827044025157232,0.5859375,0.7341425215348473,0.6605,0.04125
higher_is_attack,0.07006713058799505,0.9836842105263158,0.5840625,0.7329411764705882,0.6595,0.03875
higher_is_attack,0.07011435534805059,0.9862579281183932,0.583125,0.7329143754909663,0.66,0.0325
higher_is_attack,0.07015405331552028,0.9861995753715499,0.580625,0.7309205350118018,0.658,0.0325
higher_is_attack,0.07021693174540997,0.9866737739872068,0.5784375,0.7293144208037825,0.6565,0.03125
higher_is_attack,0.0702641550898552,0.987152034261242,0.57625,0.7277032359905288,0.655,0.03
higher_is_attack,0.07032226409763098,0.9876344086021506,0.5740625,0.7260869565217392,0.6535,0.02875
higher_is_attack,0.07039051631838084,0.9881209503239741,0.571875,0.7244655581947743,0.652,0.0275
higher_is_attack,0.0704506042227149,0.9880694143167028,0.569375,0.7224425059476606,0.65,0.0275
higher_is_attack,0.07051883245259523,0.9880174291938998,0.566875,0.7204130262112788,0.648,0.0275
higher_is_attack,0.07060346425324679,0.9879649890590809,0.564375,0.7183770883054893,0.646,0.0275
higher_is_attack,0.0706676047295332,0.987912087912088,0.561875,0.7163346613545817,0.644,0.0275
higher_is_attack,0.07077377551794052,0.9878587196467992,0.559375,0.7142857142857143,0.642,0.0275
higher_is_attack,0.0708578196913004,0.988359201773836,0.5571875,0.7126298960831335,0.6405,0.02625
higher_is_attack,0.07094166823476553,0.9883073496659243,0.5546875,0.710568454763811,0.6385,0.02625
higher_is_attack,0.07104367911070586,0.9888143176733781,0.5525,0.7089013632718525,0.637,0.025
higher_is_attack,0.07110994350165128,0.9898876404494382,0.550625,0.7076305220883534,0.636,0.0225
higher_is_attack,0.07115030638873578,0.989841986455982,0.548125,0.7055510860820595,0.634,0.0225
higher_is_attack,0.07125399495661258,0.9909297052154195,0.54625,0.7042707493956487,0.633,0.02
higher_is_attack,0.0713707594871521,0.9914578587699316,0.5440625,0.7025827280064568,0.6315,0.01875
higher_is_attack,0.0714375297650695,0.9919908466819222,0.541875,0.7008892481810832,0.63,0.0175
higher_is_attack,0.07151715740561486,0.9936781609195402,0.5403125,0.7,0.6295,0.01375
higher_is_attack,0.07163164214789867,0.9948036951501155,0.5384375,0.6987023519870236,0.6285,0.01125
higher_is_attack,0.07172392815351486,0.9953596287703016,0.53625,0.6969943135662063,0.627,0.01
