direction,threshold,precision,recall,f1,accuracy,fpr
lower_is_attack,0.06566245625168085,0.6618541033434651,0.2721875,0.3857395925597874,0.3065,0.55625
lower_is_attack,0.06571178544312715,0.6593655589123867,0.2728125,0.3859416445623342,0.3055,0.56375
lower_is_attack,0.0657682633176446,0.6561561561561562,0.273125,0.3857016769638129,0.304,0.5725
lower_is_attack,0.06582524072378874,0.655223880597015,0.274375,0.38678414096916297,0.304,0.5775
lower_is_attack,0.06587008100003004,0.6520771513353115,0.2746875,0.3865435356200528,0.3025,0.58625
lower_is_attack,0.06592123215645551,0.6489675516224189,0.275,0.3863037752414399,0.301,0.595
lower_is_attack,0.06595596365630627,0.6466275659824047,0.275625,0.38650306748466257,0.3,0.6025
lower_is_attack,0.06599699172377586,0.6450437317784257,0.2765625,0.38713910761154857,0.2995,0.60875
lower_is_attack,0.0660291200876236,0.6427536231884058,0.2771875,0.38733624454148474,0.2985,0.61625
lower_is_attack,0.06609872303158044,0.6397694524495677,0.2775,0.3870967741935484,0.297,0.625
lower_is_attack,0.0661577119231224,0.6389684813753582,0.27875,0.38816362053959963,0.297,0.63
lower_is_attack,0.06621123798191547,0.6374643874643875,0.2796875,0.3887923544743701,0.2965,0.63625
lower_is_attack,0.06627019008249044,0.636685552407932,0.2809375,0.3898525585429315,0.2965,0.64125
lower_is_attack,0.06632387850433588,0.6373239436619719,0.2828125,0.3917748917748918,0.2975,0.64375
lower_is_attack,0.06636638234555721,0.6372549019607843,0.284375,0.39325842696629215,0.298,0.6475
lower_is_attack,0.06643975659459829,0.6371866295264624,0.2859375,0.39473684210526316,0.2985,0.65125
lower_is_attack,0.06647591526061296,0.6350415512465374,0.2865625,0.39491817398794143,0.2975,0.65875
lower_is_attack,0.06650376081466675,0.6336088154269972,0.2875,0.39552880481513325,0.297,0.665
lower_is_attack,0.06656779367476702,0.6342465753424658,0.289375,0.39742489270386266,0.298,0.6675
lower_is_attack,0.06658875278383493,0.6314713896457765,0.2896875,0.397172236503856,0.2965,0.67625
lower_is_attack,0.06664428324997425,0.6280487804878049,0.2896875,0.3964927288280582,0.2945,0.68625
lower_is_attack,0.06667317155748606,0.6266846361185984,0.290625,0.39709649871904357,0.294,0.6925
lower_is_attack,0.06669526001065969,0.6253351206434317,0.2915625,0.3976982097186701,0.2935,0.69875
lower_is_attack,0.0667111249640584,0.6233333333333333,0.2921875,0.39787234042553193,0.2925,0.70625
lower_is_attack,0.06675560528039932,0.623342175066313,0.29375,0.39932030586236195,0.293,0.71
lower_is_attack,0.06682194659858942,0.6220316622691293,0.2946875,0.39991518235793044,0.2925,0.71625
lower_is_attack,0.06688624090701342,0.6207349081364829,0.295625,0.4005080440304826,0.292,0.7225
lower_is_attack,0.06696835536509753,0.6181462140992167,0.2959375,0.40025359256128484,0.2905,0.73125
lower_is_attack,0.06701374847441911,0.6168831168831169,0.296875,0.4008438818565401,0.29,0.7375
lower_is_attack,0.06704194420576096,0.6162790697674418,0.298125,0.4018534119629318,0.29,0.7425
lower_is_attack,0.06710150706768037,0.6163239074550129,0.2996875,0.40328006728343146,0.2905,0.74625
lower_is_attack,0.06713281244784594,0.6150895140664961,0.300625,0.4038623005877414,0.29,0.7525
lower_is_attack,0.06718177974969149,0.6157760814249363,0.3025,0.4056999161777033,0.291,0.755
lower_is_attack,0.06720769792795181,0.6151898734177215,0.30375,0.4066945606694561,0.291,0.76
lower_is_attack,0.06724616446346045,0.6139798488664987,0.3046875,0.40726817042606517,0.2905,0.76625
lower_is_attack,0.06727494396269322,0.6134085213032582,0.3059375,0.40825688073394495,0.2905,0.77125
lower_is_attack,0.06730809212476015,0.6122194513715711,0.306875,0.40882597835137385,0.29,0.7775
lower_is_attack,0.06735136318951845,0.6110421836228288,0.3078125,0.4093931837073982,0.2895,0.78375
lower_is_attack,0.06736592873930931,0.6117283950617284,0.3096875,0.41120331950207467,0.2905,0.78625
lower_is_attack,0.06740448089689016,0.6111793611793612,0.3109375,0.412178956089478,0.2905,0.79125
lower_is_attack,0.06745055558532477,0.6106356968215159,0.3121875,0.413151364764268,0.2905,0.79625
lower_is_attack,0.06748890563845635,0.6125304136253041,0.3146875,0.4157720891824938,0.2925,0.79625
lower_is_attack,0.06754407013207675,0.6131961259079903,0.3165625,0.41755976916735366,0.2935,0.79875
lower_is_attack,0.06759308092296124,0.6114457831325302,0.3171875,0.4176954732510288,0.2925,0.80625
lower_is_attack,0.06763656230270862,0.6109112709832134,0.3184375,0.41865242399342645,0.2925,0.81125
lower_is_attack,0.06768356669694185,0.6109785202863962,0.32,0.4200164068908942,0.293,0.815
lower_is_attack,0.06773230081796647,0.6092636579572447,0.320625,0.4201474201474201,0.292,0.8225
lower_is_attack,0.06777249387651682,0.6099290780141844,0.3225,0.4219133278822568,0.293,0.825
lower_is_attack,0.06781862396746874,0.61,0.3240625,0.423265306122449,0.2935,0.82875
lower_is_attack,0.06784631565958262,0.6094847775175644,0.3253125,0.4242053789731051,0.2935,0.83375
lower_is_attack,0.06790164502710104,0.6095571095571095,0.326875,0.4255492270138324,0.294,0.8375
lower_is_attack,0.06795418557524681,0.6090487238979119,0.328125,0.4264825345247766,0.294,0.8425
lower_is_attack,0.06800250493735074,0.6096997690531177,0.33,0.4282238442822384,0.295,0.845
lower_is_attack,0.06804788749665022,0.6103448275862069,0.331875,0.42995951417004047,0.296,0.8475
lower_is_attack,0.06809576586633921,0.6109839816933639,0.33375,0.4316895715440582,0.297,0.85
lower_is_attack,0.06813003744184971,0.6110478359908884,0.3353125,0.43301049233252625,0.2975,0.85375
lower_is_attack,0.0682101229801774,0.6105442176870748,0.3365625,0.4339242546333602,0.2975,0.85875
lower_is_attack,0.06824740505218506,0.6117381489841986,0.33875,0.4360418342719228,0.299,0.86
lower_is_attack,0.06830960407853126,0.6106741573033708,0.3396875,0.43654618473895584,0.2985,0.86625
lower_is_attack,0.0683601372614503,0.6124161073825504,0.3421875,0.43905372894947875,0.3005,0.86625
lower_is_attack,0.068425119638443,0.6119153674832962,0.3434375,0.4399519615692554,0.3005,0.87125
lower_is_attack,0.06846782932430506,0.6125277161862528,0.3453125,0.4416466826538769,0.3015,0.87375
lower_is_attack,0.06856219279021025,0.6131346578366446,0.3471875,0.4433359936153232,0.3025,0.87625
lower_is_attack,0.06859136931598186,0.6137362637362638,0.3490625,0.4450199203187251,0.3035,0.87875
lower_is_attack,0.06871262672543525,0.6132385120350109,0.3503125,0.44590294351630866,0.3035,0.88375
lower_is_attack,0.06876873794198037,0.6143790849673203,0.3525,0.44797458300238285,0.305,0.885
lower_is_attack,0.06879850041866302,0.6155097613882863,0.3546875,0.4500396510705789,0.3065,0.88625
lower_is_attack,0.06883657379448414,0.6160907127429806,0.3565625,0.4517022961203484,0.3075,0.88875
lower_is_attack,0.06887135401368141,0.6150537634408603,0.3575,0.45217391304347826,0.307,0.895
lower_is_attack,0.06890064814686775,0.6156316916488223,0.359375,0.4538279400157853,0.308,0.8975
lower_is_attack,0.06893573568761349,0.6162046908315565,0.36125,0.45547675334909377,0.309,0.9
lower_is_attack,0.06898216274380684,0.6167728237791932,0.363125,0.45712037765538943,0.31,0.9025
lower_is_attack,0.06899790281057358,0.6162790697674418,0.364375,0.4579732914375491,0.31,0.9075
lower_is_attack,0.06905946992337704,0.6173684210526316,0.3665625,0.46,0.3115,0.90875
lower_is_attack,0.06913501637429,0.6179245283018868,0.3684375,0.46162881754111196,0.3125,0.91125
lower_is_attack,0.0692003376185894,0.6189979123173278,0.370625,0.46364347146207974,0.314,0.9125
lower_is_attack,0.06928621342033148,0.6185031185031185,0.371875,0.4644808743169399,0.314,0.9175
lower_is_attack,0.0693357301875949,0.6195652173913043,0.3740625,0.46648480124707714,0.3155,0.91875
lower_is_attack,0.06937714274972677,0.6211340206185567,0.3765625,0.4688715953307393,0.3175,0.91875
lower_is_attack,0.06943525732308627,0.62217659137577,0.37875,0.47086247086247085,0.319,0.92
lower_is_attack,0.06948295149952173,0.6221881390593047,0.3803125,0.47207137315748643,0.3195,0.92375
lower_is_attack,0.06954682167619466,0.6232179226069247,0.3825,0.4740511231603408,0.321,0.925
lower_is_attack,0.06957838187366724,0.6232251521298174,0.3840625,0.4752513534416087,0.3215,0.92875
lower_is_attack,0.06961223937571048,0.6237373737373737,0.3859375,0.4768339768339768,0.3225,0.93125
lower_is_attack,0.06967968152463436,0.6247484909456741,0.388125,0.47879722436391675,0.324,0.9325
lower_is_attack,0.06970152082294226,0.625250501002004,0.39,0.48036951501154734,0.325,0.935
lower_is_attack,0.06978340072184801,0.625748502994012,0.391875,0.4819369715603382,0.326,0.9375
lower_is_attack,0.06981740961968899,0.6257455268389662,0.3934375,0.48311588641596315,0.3265,0.94125
lower_is_attack,0.06987636215984822,0.6262376237623762,0.3953125,0.4846743295019157,0.3275,0.94375
lower_is_attack,0.06994932571053505,0.626232741617357,0.396875,0.48584544758990056,0.328,0.9475
lower_is_attack,0.06998789388686419,0.6257367387033399,0.398125,0.48663101604278075,0.328,0.9525
lower_is_attack,0.07002230922877789,0.6267123287671232,0.4003125,0.488558352402746,0.3295,0.95375
lower_is_attack,0.07009660098701716,0.628167641325536,0.4028125,0.4908606245239909,0.3315,0.95375
lower_is_attack,0.07014931727200746,0.6296116504854369,0.4053125,0.49315589353612166,0.3335,0.95375
lower_is_attack,0.07019804682582617,0.6300773694390716,0.4071875,0.49468488990129084,0.3345,0.95625
